timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
11/30/23 9:23,-4.2,75.5,NaN,-5.88,-6.13,-6.31,-5.06,-5.75,-4,-1.69,0.13,1.38,3.44,5.31
11/30/23 9:27,-4.2,75.5,NaN,-5.94,-6.13,-6.25,-5.13,-5.69,-4,-1.69,0.13,1.38,3.44,5.31
11/30/23 9:31,-4.1,72.9,NaN,-5.88,-6,-6.13,-6.19,-5.63,-3.94,-1.69,0.13,1.38,3.44,5.31
11/30/23 9:35,-4.1,72.9,NaN,-5.88,-6.06,-6.19,-6.31,-5.56,-3.94,-1.63,0.13,1.38,3.44,5.31
11/30/23 9:39,-3.9,70.8,NaN,-5.81,-6,-6.13,-5,-5.56,-3.94,-1.63,0.13,1.38,3.44,5.31
11/30/23 9:43,-3.9,70.8,NaN,-5.81,-6,-6.13,-5,-5.56,-3.88,-1.63,0.13,1.38,3.5,5.31
11/30/23 9:47,-3.9,71.8,NaN,-5.75,-6.06,-6.25,-5.13,-5.69,-3.88,-1.63,0.13,1.38,3.44,5.31
11/30/23 9:51,-3.9,71.8,NaN,-5.75,-6.19,-6.38,-6.56,-5.88,-3.94,-1.69,0.13,1.38,3.44,5.31
11/30/23 9:55,-3.8,72.3,NaN,-5.75,-6.38,-6.5,-6.56,-5.88,-4,-1.69,0.13,1.31,3.44,5.31
11/30/23 9:59,-3.8,72.3,NaN,-5.75,-6.31,-6.44,-5.13,-5.75,-4,-1.69,0.13,1.38,3.44,5.31
11/30/23 10:03,-4,72.1,NaN,-5.69,-6.25,-6.44,-5.13,-5.63,-3.94,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:07,-4,72.1,NaN,-5.75,-6.31,-6.44,-5.06,-5.63,-3.88,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:11,-4,72.5,NaN,-5.69,-6.25,-6.38,-5.13,-5.63,-3.88,-1.63,0.13,1.31,3.44,5.31
11/30/23 10:15,-4,72.5,NaN,-5.69,-6.19,-6.38,-5.06,-5.69,-3.88,-1.63,0.13,1.31,3.5,5.31
11/30/23 10:19,-4,73.6,NaN,-5.69,-6.13,-6.31,-6.31,-5.63,-3.88,-1.63,0.13,1.31,3.44,5.31
11/30/23 10:23,-4,73.6,NaN,-5.69,-6,-6.13,-5.13,-5.5,-3.88,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:27,-4,72,NaN,-5.69,-5.94,-6.06,NaN,-5.44,-3.81,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:31,-4,72,NaN,-5.63,-5.94,-6.06,-4.88,-5.44,-3.81,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:35,-3.8,71,NaN,-5.63,-5.88,-5.94,-4.69,-5.31,-3.75,-1.63,0.13,1.38,3.44,5.31
11/30/23 10:39,-3.8,71,NaN,-5.63,-5.75,-5.94,-4.69,-5.19,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 10:43,-3.8,70.2,NaN,-5.63,-5.75,-5.94,-4.63,-5.19,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 10:47,-3.8,70.2,NaN,-5.56,-5.75,-5.94,-4.63,-5.19,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 10:51,-3.7,70.5,NaN,-5.5,-5.88,-5.94,-4.75,-5.19,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 10:55,-3.7,70.5,NaN,-5.5,-5.88,-6,-4.75,-5.19,-3.69,-1.56,0.13,1.31,3.44,5.31
11/30/23 10:59,-3.7,71.9,NaN,-5.5,-5.88,-6,-6.19,-5.25,-3.69,-1.56,0.13,1.31,3.44,5.31
11/30/23 11:03,-3.7,71.9,NaN,-5.5,-5.94,-6.06,-4.81,-5.25,-3.69,-1.56,0.13,1.31,3.44,5.31
11/30/23 11:07,-3.8,73.5,NaN,-5.44,-6,-6.13,-4.94,-5.38,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 11:11,-3.8,73.5,NaN,-5.44,-6,-6.13,-4.94,-5.38,-3.69,-1.56,0.13,1.31,3.44,5.31
11/30/23 11:15,-3.8,72.3,NaN,-5.44,-6,-6.06,-4.94,-5.38,-3.69,-1.56,0.13,1.31,3.44,5.31
11/30/23 11:19,-3.8,72.3,NaN,-5.44,-5.94,-6.06,-4.81,-5.25,-3.69,-1.56,0.13,1.38,3.44,5.31
11/30/23 11:23,-3.8,73.6,NaN,-5.44,-5.81,-5.94,-4.69,-5.19,-3.63,-1.56,0.13,1.38,3.44,5.31
11/30/23 11:27,-3.8,73.6,NaN,-5.44,-5.88,-6,-4.69,-5.19,-3.63,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:31,-3.8,73.2,NaN,-5.44,-5.88,-5.94,-4.69,-5.19,-3.56,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:35,-3.8,73.2,NaN,-5.38,-5.81,-5.94,-4.63,-5.13,-3.56,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:39,-3.8,74.7,NaN,-5.38,-5.75,-5.88,-4.63,-5.06,-3.56,-1.5,0.13,1.38,3.44,5.31
11/30/23 11:43,-3.8,74.7,NaN,-5.38,-5.69,-5.88,-4.56,-5.06,-3.5,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:47,-3.7,74.5,NaN,-5.38,-5.81,-5.94,-4.69,-5.19,-3.56,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:51,-3.7,74.5,NaN,-5.31,-5.81,-5.94,-4.63,-5.13,-3.56,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:55,-3.6,73.4,NaN,-5.31,-5.75,-5.88,-4.63,-5.06,-3.5,-1.5,0.13,1.31,3.44,5.31
11/30/23 11:59,-3.6,73.4,NaN,-5.25,-5.75,-5.88,-4.5,-5,-3.5,-1.5,0.13,1.38,3.44,5.31
11/30/23 12:03,-3.7,73.5,NaN,-5.25,-5.75,-5.81,-4.5,-5.13,-3.5,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:07,-3.7,73.5,NaN,-5.25,-5.5,-5.63,-4.31,-5,-3.5,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:11,-3.6,73.1,NaN,-5.19,-5.44,-5.56,-4.19,-4.94,-3.44,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:15,-3.6,73.1,NaN,-5.19,-5.44,-5.56,-4.19,-4.88,-3.44,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:19,-3.5,73.7,NaN,-5.19,-5.31,-5.44,-4.06,-4.88,-3.44,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:23,-3.5,73.7,NaN,-5.13,-5.25,-5.38,-4,-4.88,-3.38,-1.44,0.13,1.31,3.44,5.31
11/30/23 12:27,-3.4,72.5,NaN,-5.13,-5.19,-5.31,-3.88,-4.75,-3.38,-1.44,0.19,1.31,3.44,5.31
11/30/23 12:31,-3.4,72.5,NaN,-5.06,-5.06,-5.19,-3.75,-4.63,-3.31,-1.44,0.19,1.31,3.44,5.31
11/30/23 12:35,-3.2,71.3,NaN,-5,-5,-5.13,-3.69,-4.56,-3.25,-1.38,0.19,1.38,3.44,5.31
11/30/23 12:39,-3.2,71.3,NaN,-4.94,-4.94,-5.06,-3.56,-4.5,-3.19,-1.38,0.19,1.31,3.44,5.31
11/30/23 12:43,-3,72.6,NaN,-4.94,-4.88,-5,-5,-4.44,-3.19,-1.38,0.19,1.31,3.44,5.31
11/30/23 12:47,-3,72.6,NaN,-4.88,-4.88,-5,-3.38,-4.38,-3.13,-1.38,0.19,1.31,3.44,5.31
11/30/23 12:51,-2.9,71.7,NaN,-4.75,-4.75,-4.88,-5,-4.38,-3.06,-1.38,0.19,1.31,3.44,5.31
11/30/23 12:55,-2.9,71.7,NaN,-4.69,-4.69,-4.81,-3.25,-4.31,-3.06,-1.31,0.19,1.31,3.44,5.31
11/30/23 12:59,-2.8,71.2,NaN,-4.63,-4.88,-4.88,-3.31,-4.31,-3.06,-1.31,0.19,1.31,3.44,5.31
11/30/23 13:03,-2.8,71.2,NaN,-4.63,-4.81,-4.94,-5,-4.25,-3.06,-1.31,0.19,1.31,3.44,5.31
11/30/23 13:07,-2.7,71.6,NaN,-4.5,-4.75,-4.94,-5.06,-4.25,-3,-1.31,0.19,1.31,3.44,5.31
11/30/23 13:11,-2.7,71.6,NaN,-4.5,-4.75,-4.88,-3.38,-4.25,-3,-1.31,0.19,1.31,3.44,5.31
11/30/23 13:15,-2.7,71.2,NaN,-4.44,-4.63,-4.75,-3.31,-4.13,-2.94,-1.31,0.19,1.31,3.44,5.31
11/30/23 13:19,-2.7,71.2,NaN,-4.38,-4.56,-4.69,-3.31,-4.13,-2.94,-1.25,0.19,1.31,3.44,5.31
11/30/23 13:23,-2.6,71.6,NaN,-4.31,-4.25,-4.38,-3.25,-3.88,-2.75,-1.25,0.19,1.38,3.44,5.31
11/30/23 13:27,-2.6,71.6,NaN,-4.19,-4.19,-4.31,-3.25,-3.88,-2.75,-1.19,0.19,1.31,3.44,5.31
11/30/23 13:31,-2.3,68.2,NaN,-4.13,-4.06,-4.13,-3.19,-3.88,-2.75,-1.19,0.19,1.31,3.44,5.31
11/30/23 13:35,-2.3,68.2,NaN,-4,-4,-4.06,-3.06,-3.69,-2.63,-1.19,0.25,1.31,3.44,5.31
11/30/23 13:39,-2.1,66.6,NaN,-3.94,-4,-4.13,-4.31,-3.69,-2.63,-1.19,0.19,1.31,3.44,5.31
11/30/23 13:43,-2.1,66.6,NaN,-3.81,-3.88,-4,-2.88,-3.56,-2.56,-1.13,0.19,1.31,3.44,5.31
11/30/23 13:47,-2.1,67.1,NaN,-3.75,-3.81,-3.94,-4,-3.44,-2.5,-1.13,0.19,1.31,3.44,5.31
11/30/23 13:51,-2.1,67.1,NaN,-3.63,-3.81,-3.88,-4,-3.5,-2.44,-1.06,0.25,1.31,3.44,5.31
11/30/23 13:55,-1.8,66.4,NaN,-3.5,-3.69,-3.75,-2.56,-3.38,-2.38,-1.06,0.25,1.38,3.44,5.31
11/30/23 13:59,-1.8,66.4,NaN,-3.44,-3.69,-3.81,-2.56,-3.38,-2.38,-1.06,0.19,1.38,3.44,5.31
11/30/23 14:03,-1.5,65.6,NaN,-3.38,-3.63,-3.75,-2.56,-3.25,-2.31,-1,0.25,1.31,3.44,5.31
11/30/23 14:07,-1.5,65.6,NaN,-3.19,-3.69,-3.75,-3.75,-3.25,-2.25,-1,0.25,1.31,3.44,5.25
11/30/23 14:11,-1.3,64.9,NaN,-3.13,-3.69,-3.81,-2.56,-3.38,-2.31,-1,0.25,1.38,3.44,5.31
11/30/23 14:15,-1.3,64.9,NaN,-3,-3.69,-3.81,-4,-3.44,-2.31,-1,0.31,1.31,3.44,5.31
11/30/23 14:19,-1.3,64.8,NaN,-2.94,-3.69,-3.81,-3.88,-3.25,-2.25,-1,0.25,1.31,3.44,5.31
11/30/23 14:23,-1.3,64.8,NaN,-2.88,-3.5,-3.56,-3.44,-3.13,-2.19,-0.94,0.31,1.38,3.44,5.31
11/30/23 14:27,-1.5,64.9,NaN,-2.81,-3.38,-3.44,-3.38,-3,-2.13,-0.94,0.25,1.38,3.44,5.31
11/30/23 14:31,-1.5,64.9,NaN,-2.69,-3.31,-3.38,-2.13,-2.88,-2,-0.88,0.25,1.38,3.44,5.31
11/30/23 14:35,-1.3,65,NaN,-2.56,-3.19,-3.31,-2.06,-2.81,-1.94,-0.88,0.25,1.38,3.44,5.31
11/30/23 14:39,-1.3,65,NaN,-2.5,-3.31,-3.38,-2.06,-2.94,-2,-0.88,0.25,1.38,3.44,5.25
11/30/23 14:43,-1,64.1,NaN,-2.38,-3.25,-3.38,-3.25,-3,-2,-0.81,0.25,1.38,3.44,5.31
11/30/23 14:47,-1,64.1,NaN,-2.31,-2.94,-3,-3.13,-2.63,-1.88,-0.81,0.25,1.38,3.44,5.31
11/30/23 14:51,-1.3,65.2,NaN,-2.19,-2.81,-2.88,-1.5,-2.5,-1.75,-0.75,0.25,1.38,3.44,5.31
11/30/23 14:55,-1.3,65.2,NaN,-2.06,-2.88,-2.94,-1.56,-2.44,-1.69,-0.75,0.25,1.38,3.44,5.31
11/30/23 14:59,-0.8,66.5,NaN,-2,-2.81,-2.94,-1.56,-2.44,-1.69,-0.75,0.31,1.38,3.44,5.31
11/30/23 15:03,-0.8,66.5,NaN,-1.88,-2.88,-2.94,-1.63,-2.5,-1.63,-0.69,0.25,1.38,3.44,5.31
11/30/23 15:07,-0.7,64.6,NaN,-1.75,-2.69,-2.75,-1.25,-2.25,-1.5,-0.69,0.31,1.38,3.44,5.31
11/30/23 15:11,-0.7,64.6,NaN,-1.69,-2.44,-2.56,-2.75,-2.06,-1.38,-0.63,0.31,1.38,3.44,5.31
11/30/23 15:15,-0.5,63.6,NaN,-1.5,-2.44,-2.44,-2.75,-2,-1.31,-0.56,0.31,1.38,3.44,5.31
11/30/23 15:19,-0.5,63.6,NaN,-1.38,-2.63,-2.63,-1.25,-2.06,-1.31,-0.56,0.31,1.38,3.44,5.31
11/30/23 15:23,0,62.6,NaN,-1.25,-2.38,-2.44,-2.75,-1.88,-1.19,-0.56,0.31,1.38,3.44,5.31
11/30/23 15:27,0,62.6,NaN,-1.13,-2.06,-2.13,-0.75,-1.56,-0.94,-0.44,0.38,1.38,3.44,5.25
11/30/23 15:31,0,62,NaN,-0.88,-1.94,-1.94,-0.56,-1.44,-0.94,-0.5,0.38,1.38,3.44,5.25
11/30/23 15:35,0,62,NaN,-0.56,-2,-2,-0.63,-1.5,-0.88,-0.44,0.38,1.38,3.44,5.31
11/30/23 15:39,1,57.8,NaN,-0.25,-2.25,-2.31,-2.38,-1.81,-1,-0.44,0.38,1.38,3.44,5.25
11/30/23 15:43,1,57.8,NaN,-0.06,-2.5,-2.56,-1.19,-2.06,-1.06,-0.5,0.38,1.38,3.44,5.31
11/30/23 15:47,0.6,57.2,NaN,0,-2.5,-2.56,-1.19,-2,-1.13,-0.5,0.38,1.38,3.44,5.25
11/30/23 15:51,0.6,57.2,NaN,0.06,-2.19,-2.25,-0.81,-1.56,-0.94,-0.44,0.38,1.38,3.44,5.25
11/30/23 15:55,0,59.1,NaN,0.06,-1.88,-1.88,-0.56,-1.19,-0.69,-0.38,0.38,1.38,3.44,5.25
11/30/23 15:59,0,59.1,NaN,0.19,-1.56,-1.44,-0.13,-0.81,-0.5,-0.38,0.44,1.38,3.44,5.31
11/30/23 16:03,0.3,58.7,NaN,0.38,-1.5,-1.38,0.13,-0.75,-0.38,-0.25,0.44,1.38,3.44,5.25
11/30/23 16:07,0.3,58.7,NaN,0.5,-2.25,-2.31,-0.94,-1.63,-0.63,-0.31,0.44,1.38,3.44,5.25
11/30/23 16:11,1.1,57.6,NaN,0.63,-2.31,-2.38,-1.06,-1.75,-0.88,-0.38,0.44,1.38,3.44,5.31
11/30/23 16:15,1.1,57.6,NaN,0.63,-2.19,-2.25,-0.88,-1.69,-0.75,-0.38,0.44,1.38,3.44,5.31
11/30/23 16:19,0,58.5,NaN,0.69,-1.56,-1.63,-0.19,-1,-0.5,-0.25,0.44,1.38,3.44,5.31
11/30/23 16:23,0,58.5,NaN,0.81,-0.56,-0.38,1.38,0.56,0.13,-0.13,0.5,1.38,3.44,5.31
11/30/23 16:27,0.3,59.4,NaN,1.31,-0.44,-0.63,1.19,0.19,0.19,-0.06,0.5,1.38,3.38,5.31
11/30/23 16:31,0.3,59.4,NaN,1.63,0.38,0.13,-0.06,-0.19,0.06,-0.06,0.5,1.38,3.44,5.31
11/30/23 16:35,1.7,55.4,NaN,1.94,0,0.31,0.38,0.81,0.25,0,0.44,1.38,3.44,5.31
11/30/23 16:39,1.7,55.4,NaN,2.38,-0.69,-0.56,-0.38,0.56,0.25,0,0.5,1.38,3.44,5.31
11/30/23 16:43,2.1,54.2,NaN,2.81,-0.56,-0.63,0.75,-0.5,0.13,0,0.5,1.38,3.38,5.31
11/30/23 16:47,2.1,54.2,NaN,3.25,-0.5,-0.5,1.25,-0.19,0.06,0,0.5,1.38,3.44,5.31
11/30/23 16:51,1.7,55.1,NaN,3.63,-0.25,-0.19,1.5,0.19,0.19,0.06,0.5,1.38,3.44,5.25
11/30/23 16:55,1.7,55.1,NaN,4,0.06,0,-0.13,0.44,0.25,0.06,0.5,1.38,3.44,5.31
11/30/23 16:59,2.5,54,NaN,4.25,0.25,0.19,1.75,0.31,0.25,0.06,0.5,1.38,3.44,5.31
11/30/23 17:03,2.5,54,NaN,4.25,0.13,0.25,1.81,0.38,0.19,0.06,0.5,1.38,3.44,5.31
11/30/23 17:07,2.5,55,NaN,4.44,1.56,0.38,3.25,1.31,0.63,0.06,0.5,1.38,3.44,5.31
11/30/23 17:11,2.5,55,NaN,4.63,1.81,1.25,3.25,1.56,0.69,0.13,0.5,1.38,3.44,5.31
11/30/23 17:15,2.3,55.2,NaN,5,1.25,1.88,2,2.31,1.38,0.13,0.5,1.38,3.44,5.25
11/30/23 17:19,2.3,55.2,NaN,5.5,1.31,2.13,2,2.25,1.31,0.13,0.5,1.38,3.44,5.31
11/30/23 17:23,3,54.7,NaN,6,0.69,0.63,2.5,0.63,0.81,0.13,0.5,1.38,3.44,5.31
11/30/23 17:27,3,54.7,NaN,6.31,0.19,0.19,1.75,0,0.31,0.13,0.5,1.38,3.44,5.25
11/30/23 17:31,3.1,53.3,NaN,6.44,0.06,-0.13,1.38,-0.06,0.25,0.06,0.5,1.38,3.38,5.31
11/30/23 17:35,3.1,53.3,NaN,6.38,0.06,-0.06,1.44,0,0.25,0.13,0.5,1.38,3.44,5.31
11/30/23 17:39,2.4,55.9,NaN,6.31,0.19,0.13,1.75,0.31,0.38,0.13,0.5,1.38,3.38,5.31
11/30/23 17:43,2.4,55.9,NaN,6.25,1.13,1.06,1.13,0.81,0.63,0.13,0.5,1.38,3.44,5.31
11/30/23 17:47,2.4,58.2,NaN,6.31,0.44,0.38,0.25,0.06,0.38,0.13,0.5,1.44,3.44,5.31
11/30/23 17:51,2.4,58.2,NaN,6.38,0.63,0.5,2.19,0,0.25,0.06,0.5,1.38,3.44,5.31
11/30/23 17:55,3.3,53.1,NaN,6.56,0.63,0.25,1.75,-0.19,0.13,0.06,0.5,1.44,3.38,5.31
11/30/23 17:59,3.3,53.1,NaN,6.69,1.25,0.81,2.31,0.19,0.19,0.13,0.5,1.38,3.44,5.31
11/30/23 18:03,2.9,54.4,NaN,6.81,0.69,0.63,0.25,-0.06,0.19,0.13,0.5,1.44,3.44,5.31
11/30/23 18:07,2.9,54.4,NaN,7,0.75,0.81,0.69,0.06,0.13,0.06,0.5,1.38,3.38,5.31
11/30/23 18:11,2.8,54.7,NaN,7.06,1.63,1.81,1.75,1.56,0.88,0.13,0.56,1.38,3.38,5.31
11/30/23 18:15,2.8,54.7,NaN,7.13,1.13,1,3,0.69,0.63,0.13,0.56,1.38,3.44,5.25
11/30/23 18:19,3,55,NaN,7.19,1.19,1.13,3.25,1.06,0.69,0.13,0.5,1.38,3.44,5.31
11/30/23 18:23,3,55,NaN,7.19,1.25,1.06,1.13,1.13,0.75,0.13,0.56,1.44,3.38,5.31
11/30/23 18:27,3.1,54.1,NaN,7.19,1.06,1.25,1.25,1.5,1.06,0.19,0.56,1.44,3.38,5.31
11/30/23 18:31,3.1,54.1,NaN,7.25,0.56,0.44,2.13,0.44,0.63,0.13,0.56,1.38,3.38,5.25
11/30/23 18:35,3.3,54,NaN,7.25,0.25,0.06,-0.13,-0.31,0.13,0.13,0.56,1.38,3.38,5.31
11/30/23 18:39,3.3,54,NaN,7.19,-0.19,-0.44,1,-0.75,-0.06,0.06,0.5,1.38,3.44,5.31
11/30/23 18:43,2.9,53.9,NaN,7.06,-0.19,-0.44,0.88,-0.88,-0.19,0.06,0.5,1.38,3.44,5.31
11/30/23 18:47,2.9,53.9,NaN,6.88,-0.31,-0.56,-0.88,-0.88,-0.19,0.06,0.5,1.38,3.44,5.25
11/30/23 18:52,1.8,57.2,NaN,6.63,-0.06,-0.31,-0.31,-0.38,-0.13,0.06,0.5,1.38,3.44,5.25
11/30/23 18:56,1.8,57.2,NaN,6.44,0.56,0.38,0.44,0.25,0.13,0.06,0.5,1.38,3.38,5.31
11/30/23 19:00,1.9,57.9,NaN,6.19,1.25,1.13,3.25,0.69,0.44,0.13,0.56,1.38,3.44,5.31
11/30/23 19:25,3.2,58.5,1.168988268,5.13,1.25,1.13,1,0.44,0.19,0.13,0.56,1.44,3.44,5.31
11/30/23 19:26,3.1,58.6,1.168443569,4.56,1.25,1.13,1,0.5,0.19,0.13,0.56,1.44,3.44,5.31
11/30/23 19:26,3.1,58.6,1.168610157,4.31,1.25,1.13,3.19,0.5,0.13,0.13,0.56,1.44,3.44,5.31
11/30/23 19:26,3.1,58.5,1.164112299,3.94,1.25,1.06,3.19,0.56,0.13,0.13,0.56,1.38,3.44,5.31
11/30/23 19:26,3.1,58.5,1.167610633,3.81,1.25,1.13,3.25,0.5,0.19,0.13,0.56,1.38,3.44,5.31
11/30/23 19:26,3.1,57.1,1.168443569,4.06,1.25,1.13,1.13,0.56,0.19,0.13,0.56,1.44,3.38,5.31
11/30/23 19:27,3.3,56.3,1.169699697,4.25,1.31,1.19,1.25,0.63,0.19,0.13,0.56,1.38,3.44,5.25
11/30/23 19:31,3.3,56.3,1.164700268,4.56,1.56,1.56,3.25,0.94,0.31,0.13,0.5,1.44,3.38,5.31
11/30/23 19:35,3.1,56.4,1.168776744,4.81,1.38,1.31,3.25,0.81,0.31,0.13,0.56,1.38,3.38,5.31
11/30/23 19:39,3.1,56.4,1.171941903,5,1.63,1.38,3.25,0.44,0.13,0.13,0.56,1.38,3.38,5.31
11/30/23 19:43,3.2,55.5,1.168655033,5.19,1.63,1.63,1.44,0.63,0.19,0.06,0.5,1.38,3.38,5.31
11/30/23 19:47,3.2,55.5,1.172987088,5.31,1.5,1.25,1.19,0.5,0.13,0.06,0.56,1.38,3.44,5.25
11/30/23 19:51,3.1,55.6,1.16777722,5.44,1.5,1.19,3.25,0.81,0.19,0.06,0.5,1.38,3.38,5.31
11/30/23 19:55,3.1,55.6,1.169609681,5.5,1.06,0.88,2.63,0.25,0,0.06,0.56,1.38,3.38,5.25
11/30/23 19:59,3,56.9,1.169397967,5.5,0.94,0.81,2.5,-0.13,-0.06,0.06,0.56,1.38,3.38,5.25
11/30/23 20:03,3,56.9,1.173895011,5.5,0.63,0.38,1.88,-0.31,-0.19,0.06,0.5,1.38,3.44,5.31
11/30/23 20:07,2.7,58,1.172757798,5.5,0.5,0.19,1.56,-0.38,-0.25,0,0.5,1.38,3.38,5.25
11/30/23 20:11,2.7,58,1.172757798,5.44,0.31,0,1.31,-0.69,-0.38,0,0.5,1.38,3.38,5.31
11/30/23 20:15,2.4,60.7,1.169291515,5.31,0.25,0,1.25,-0.69,-0.44,0,0.5,1.38,3.38,5.25
11/30/23 20:19,2.4,60.7,1.173450919,5.25,0.31,0,1.25,-0.81,-0.5,0,0.56,1.38,3.44,5.31
11/30/23 20:23,2.2,61.6,1.168368143,5.13,0.75,0.38,1.75,-0.5,-0.5,-0.06,0.5,1.38,3.44,5.31
11/30/23 20:27,2.2,61.6,1.168035511,5.06,0.44,0.13,1.38,-0.69,-0.5,-0.06,0.5,1.38,3.38,5.31
11/30/23 20:31,2.2,59.4,1.171860773,4.94,0.31,0.13,-0.31,-0.75,-0.56,-0.06,0.5,1.38,3.38,5.31
11/30/23 20:35,2.2,59.4,1.168201827,4.88,0.25,0.06,1.31,-0.88,-0.63,-0.06,0.5,1.38,3.44,5.31
11/30/23 20:39,2.1,60.5,1.169652533,4.75,-0.38,-0.63,0.63,-1.44,-0.81,-0.06,0.5,1.38,3.38,5.31
11/30/23 20:43,2.1,60.5,1.169985104,4.56,-0.75,-1,-1.19,-1.69,-0.94,-0.13,0.5,1.38,3.38,5.31
11/30/23 20:47,1.7,63.6,1.168137681,4.44,-0.69,-1.06,0.25,-1.63,-1,-0.13,0.5,1.38,3.38,5.25
11/30/23 20:51,1.7,63.6,1.171793304,4.25,0,-0.31,0.94,-1.25,-1,-0.19,0.5,1.38,3.38,5.31
11/30/23 20:55,1.2,66.2,1.172387106,4.13,-0.38,-0.75,0.44,-1.63,-1.06,-0.25,0.5,1.38,3.38,5.31
11/30/23 20:59,1.2,66.2,1.166576634,3.94,-0.63,-0.94,-1.19,-1.81,-1.19,-0.25,0.5,1.38,3.38,5.31
11/30/23 21:03,1.4,64,1.169825029,3.75,-1,-1.31,-1.56,-2,-1.25,-0.25,0.5,1.38,3.44,5.31
11/30/23 21:07,1.4,64,1.168994659,3.56,-1.38,-1.56,-0.5,-2.19,-1.31,-0.31,0.5,1.38,3.44,5.31
11/30/23 21:11,0.9,66.5,1.173239236,3.38,-1.5,-1.81,-0.63,-2.25,-1.38,-0.31,0.5,1.38,3.38,5.25
11/30/23 21:15,0.9,66.5,1.171745931,3.19,-1.31,-1.63,-0.56,-2.25,-1.44,-0.38,0.44,1.38,3.38,5.31
11/30/23 21:19,0.3,69.5,1.167479192,2.94,-1.81,-2.06,-0.88,-2.5,-1.5,-0.38,0.5,1.38,3.44,5.31
11/30/23 21:23,0.3,69.5,1.168142156,2.75,-1.75,-2.06,-1.06,-2.56,-1.56,-0.38,0.44,1.38,3.38,5.31
11/30/23 21:27,0.1,71.6,1.168211932,2.56,-1.94,-2.25,-1.19,-2.63,-1.63,-0.44,0.44,1.38,3.38,5.25
11/30/23 21:31,0.1,71.6,1.167880571,2.38,-1.88,-2.25,-1.06,-2.63,-1.69,-0.5,0.44,1.38,3.38,5.31
11/30/23 21:35,-0.1,71.1,1.170268624,2.19,-1.75,-2.13,-2.56,-2.63,-1.75,-0.5,0.5,1.38,3.38,5.31
11/30/23 21:39,-0.1,71.1,1.167618709,2,-1.38,-1.75,-0.69,-2.56,-1.75,-0.5,0.44,1.38,3.38,5.25
11/30/23 21:43,-0.1,71.6,1.171759201,1.81,-1.88,-2.38,-1.25,-2.69,-1.75,-0.5,0.44,1.38,3.38,5.25
11/30/23 21:47,-0.1,71.6,1.17225606,1.69,-2.13,-2.44,-3.13,-2.81,-1.81,-0.5,0.5,1.38,3.38,5.25
11/30/23 21:51,0,70.8,1.1684951,1.5,-2.06,-2.44,-2.94,-2.81,-1.88,-0.56,0.44,1.38,3.38,5.25
11/30/23 21:55,0,70.8,1.16832945,1.38,-2.19,-2.5,-1.25,-2.94,-1.88,-0.56,0.5,1.38,3.38,5.31
11/30/23 21:59,-0.3,71.9,1.168515482,1.19,-2.06,-2.44,-1.19,-2.88,-1.88,-0.56,0.44,1.38,3.38,5.25
11/30/23 22:03,-0.3,71.9,1.171826662,1.06,-2,-2.38,-1.13,-2.75,-1.88,-0.56,0.5,1.38,3.38,5.25
11/30/23 22:07,-0.3,71.7,1.172985575,0.94,-1.56,-2.13,-2.19,-2.63,-1.94,-0.63,0.44,1.38,3.38,5.25
11/30/23 22:12,-0.3,71.7,1.172323339,0.81,-1.63,-2,-2.44,-2.69,-1.88,-0.56,0.44,1.38,3.38,5.25
11/30/23 22:16,-0.1,71.5,1.16728747,0.69,-1.81,-2.31,-1.13,-2.75,-1.94,-0.63,0.44,1.38,3.38,5.25
11/30/23 22:20,-0.1,71.5,1.167618709,0.63,-1.44,-1.88,-0.81,-2.63,-1.94,-0.63,0.44,1.38,3.44,5.25
11/30/23 22:24,0,71.4,1.1708142,0.5,-1.31,-1.75,-0.63,-2.56,-1.94,-0.69,0.44,1.38,3.38,5.25
11/30/23 22:28,0,71.4,1.1767776,0.44,-1.38,-1.88,-0.75,-2.63,-2,-0.69,0.44,1.38,3.38,5.25
