timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name
12.07.2023 20:31,-9,59.6,NaN,-5.06,-8.56,-8.31,-8.69,-8.31,-8.75,-8.25,-4.94,-1.19,2.19,3.31,A4
12.07.2023 20:35,-9,59.6,NaN,-5.19,-8.63,-8.44,-8.81,-8.5,-8.88,-8.5,-5,-1.19,2.19,3.31,A4
12.07.2023 20:39,-9,59.2,NaN,-5.31,-8.69,-8.5,-8.75,-7.75,-8.88,-8.5,-5.06,-1.19,2.19,3.38,A4
12.07.2023 20:43,-9,59.2,NaN,-5.44,-8.88,-8.81,-9,-7.88,-9.06,-8.69,-5.13,-1.19,2.19,3.31,A4
12.07.2023 20:47,-9.1,59.8,NaN,-5.56,-8.81,-8.56,-8.88,-8.5,-8.94,-8.63,-5.13,-1.19,2.19,3.38,A4
12.07.2023 20:51,-9.1,59.8,NaN,-5.63,-8.88,-8.75,-9.06,-8,-9.13,-8.75,-5.19,-1.25,2.19,3.31,A4
12.07.2023 20:55,-9.3,59.7,NaN,-5.75,-8.88,-8.75,-9.06,-8.81,-9.13,-8.75,-5.19,-1.25,2.19,3.31,A4
12.07.2023 20:59,-9.3,59.7,NaN,-5.88,-9.06,-8.94,-9.19,-8.06,-9.25,-8.81,-5.31,-1.25,2.19,3.31,A4
12.07.2023 21:03,-9.3,59.6,NaN,-6,-9.19,-9.19,-9.38,-8.31,-9.5,-9,-5.38,-1.25,2.19,3.31,A4
12.07.2023 21:07,-9.3,59.6,NaN,-6.13,-9.25,-9.25,-9.44,-9.25,-9.5,-9.06,-5.44,-1.31,2.19,3.31,A4
12.07.2023 21:11,-9.5,59.9,NaN,-6.25,-9.5,-9.56,-9.75,-9.5,-9.75,-9.31,-5.56,-1.31,2.19,3.31,A4
12.07.2023 21:15,-9.5,59.9,NaN,-6.38,-9.38,-9.5,-9.75,-9.63,-9.88,-9.44,-5.63,-1.31,2.19,3.31,A4
12.07.2023 21:19,-9.7,62.2,NaN,-6.5,-9.25,-9.31,-9.5,-8.5,-9.56,-9.13,-5.63,-1.38,2.19,3.31,A4
12.07.2023 21:23,-9.7,62.2,NaN,-6.63,-9.56,-9.75,-10,-9.06,-10.06,-9.56,-5.69,-1.38,2.19,3.31,A4
12.07.2023 21:27,-9.8,60.7,NaN,-6.75,-9.44,-9.75,-9.94,-9.81,-10.13,-9.63,-5.75,-1.38,2.19,3.31,A4
12.07.2023 21:31,-9.8,60.7,NaN,-6.88,-9.69,-9.88,-10.06,-9.25,-10.19,-9.69,-5.81,-1.44,2.19,3.31,A4
12.07.2023 21:35,-9.9,61.4,NaN,-6.94,-9.56,-9.63,-9.75,-8.75,-9.81,-9.38,-5.81,-1.44,2.19,3.31,A4
12.07.2023 21:39,-9.9,61.4,NaN,-7.06,-9.63,-9.75,-9.88,-8.94,-10,-9.5,-5.88,-1.44,2.19,3.31,A4
12.07.2023 21:43,-9.9,61.7,NaN,-7.13,-9.44,-9.5,-9.75,-8.75,-9.88,-9.44,-5.88,-1.44,2.19,3.31,A4
12.07.2023 21:47,-9.9,61.7,NaN,-7.25,-9.25,-9.31,-9.69,-8.75,-9.88,-9.5,-5.88,-1.44,2.19,3.31,A4
12.07.2023 21:52,-9.9,61.9,NaN,-7.31,-9.25,-9.44,-9.56,-8.63,-9.75,-9.38,-5.88,-1.44,2.19,3.31,A4
12.07.2023 21:56,-9.9,61.9,NaN,-7.38,-9.63,-9.69,-9.88,-8.88,-10,-9.56,-5.88,-1.44,2.19,3.31,A4
12.07.2023 22:00,-9.9,59.6,NaN,-7.44,-9.38,-9.5,-9.75,-9.63,-9.94,-9.5,-5.88,-1.5,2.19,3.31,A4
12.07.2023 22:04,-9.9,59.6,NaN,-7.5,-9.88,-9.94,-10.19,-10,-10.25,-9.75,-5.94,-1.5,2.19,3.31,A4
12.07.2023 22:08,-9.9,59.7,NaN,-7.56,-10.06,-10.19,-10.56,-9.69,-10.56,-10,-6.06,-1.5,2.19,3.31,A4
12.07.2023 22:12,-9.9,59.7,NaN,-7.63,-10.13,-10.25,-10.44,-9.63,-10.63,-10.06,-6.06,-1.5,2.19,3.31,A4
12.07.2023 22:16,-10.2,63.4,NaN,-7.75,-10.25,-10.5,-10.75,-10.63,-10.81,-10.19,-6.13,-1.5,2.19,3.31,A4
12.07.2023 22:20,-10.2,63.4,NaN,-7.88,-10.44,-10.63,-10.81,-9.88,-10.94,-10.31,-6.19,-1.5,2.19,3.31,A4
12.07.2023 22:24,-10.6,64.8,NaN,-7.94,-10.5,-10.56,-10.88,-10.13,-11,-10.38,-6.25,-1.56,2.19,3.31,A4
12.07.2023 22:28,-10.6,64.8,NaN,-8,-10.25,-10.44,-10.75,-9.94,-10.88,-10.25,-6.31,-1.56,2.19,3.31,A4
12.07.2023 22:32,-10.9,65.8,NaN,-8.13,-10.38,-10.56,-10.88,-9.94,-11,-10.38,-6.31,-1.56,2.19,3.38,A4
12.07.2023 22:36,-10.9,65.8,NaN,-8.19,-10.44,-10.56,-10.69,-9.81,-10.75,-10.19,-6.25,-1.56,2.19,3.31,A4
12.07.2023 22:40,-10.8,65.5,NaN,-8.25,-10.56,-10.63,-10.88,-9.88,-10.94,-10.31,-6.31,-1.56,2.19,3.31,A4
12.07.2023 22:44,-10.8,65.5,NaN,-8.31,-10.13,-10.19,-10.44,-10.38,-10.69,-10.13,-6.31,-1.56,2.19,3.31,A4
12.07.2023 22:48,-10.9,66.8,NaN,-8.38,-10.5,-10.63,-10.81,-9.88,-10.94,-10.31,-6.31,-1.56,2.19,3.31,A4
12.07.2023 22:52,-10.9,66.8,NaN,-8.44,-10.56,-10.63,-10.88,-10.81,-11,-10.31,-6.38,-1.63,2.19,3.31,A4
12.07.2023 22:56,-10.8,66.5,NaN,-8.56,-10.75,-10.81,-11.06,-10.88,-11.06,-10.38,-6.38,-1.63,2.19,3.31,A4
12.07.2023 23:00,-10.8,66.5,NaN,-8.63,-10.81,-10.94,-11.19,-11,-11.25,-10.56,-6.38,-1.63,2.19,3.31,A4
12.07.2023 23:04,-11.1,67.2,NaN,-8.69,-10.81,-10.88,-11.13,-10.25,-11.25,-10.63,-6.44,-1.63,2.19,3.31,A4
12.07.2023 23:08,-11.1,67.2,NaN,-8.75,-10.75,-10.81,-11,-10.19,-11.06,-10.38,-6.44,-1.63,2.19,3.31,A4
12.07.2023 23:12,-11.2,68.6,NaN,-8.81,-10.69,-10.75,-11,-10,-11.06,-10.44,-6.38,-1.63,2.19,3.31,A4
12.07.2023 23:16,-11.2,68.6,NaN,-8.88,-10.75,-10.88,-11.06,-10.88,-11.19,-10.5,-6.44,-1.63,2.19,3.31,A4
12.07.2023 23:20,-11.2,69.5,NaN,-8.94,-11,-11.06,-11.31,-11.19,-11.31,-10.63,-6.44,-1.63,2.19,3.31,A4
12.07.2023 23:24,-11.2,69.5,NaN,-9,-10.88,-11,-11.31,-10.38,-11.38,-10.69,-6.5,-1.63,2.19,3.31,A4
12.07.2023 23:28,-11.2,69.8,NaN,-9.06,-11.13,-11.25,-11.44,-10.63,-11.5,-10.81,-6.56,-1.63,2.19,3.31,A4
12.07.2023 23:32,-11.2,69.8,NaN,-9.13,-10.94,-11,-11.25,-11.13,-11.31,-10.63,-6.5,-1.63,2.19,3.31,A4
12.07.2023 23:36,-11.4,70,NaN,-9.13,-10.75,-10.88,-11.13,-10.25,-11.19,-10.56,-6.5,-1.63,2.19,3.31,A4
12.07.2023 23:40,-11.4,70,NaN,-9.25,-10.63,-10.69,-10.88,-10,-11.06,-10.5,-6.5,-1.63,2.19,3.31,A4
12.07.2023 23:45,-11.4,69.8,NaN,-9.25,-11,-11.06,-11.25,-10.25,-11.25,-10.63,-6.5,-1.63,2.19,3.31,A4
12.07.2023 23:49,-11.4,69.8,NaN,-9.31,-11,-11.06,-11.25,-11.13,-11.38,-10.75,-6.5,-1.69,2.19,3.31,A4
12.07.2023 23:53,-11.3,69.4,NaN,-9.38,-10.5,-10.63,-10.81,-9.88,-11,-10.5,-6.44,-1.63,2.19,3.31,A4
12.07.2023 23:57,-11.3,69.4,NaN,-9.38,-10.63,-10.63,-10.88,-10.63,-10.94,-10.38,-6.44,-1.63,2.19,3.31,A4
12.08.2023 0:01,-11.2,68.8,NaN,-9.44,-10.56,-10.69,-10.88,-9.88,-10.94,-10.38,-6.44,-1.63,2.19,3.31,A4
12.08.2023 0:05,-11.2,68.8,NaN,-9.44,-10.44,-10.5,-10.75,-10.63,-10.88,-10.25,-6.38,-1.63,2.19,3.31,A4
12.08.2023 0:09,-11,68.8,NaN,-9.5,-10.5,-10.63,-10.94,-10.75,-11,-10.38,-6.38,-1.63,2.19,3.31,A4
12.08.2023 0:13,-11,68.8,NaN,-9.5,-10.81,-10.88,-11.06,-10.88,-11.19,-10.5,-6.44,-1.63,2.19,3.31,A4
12.08.2023 0:17,-10.9,68.3,NaN,-9.5,-11,-11.06,-11.25,-10.38,-11.38,-10.69,-6.5,-1.63,2.19,3.31,A4
12.08.2023 0:21,-10.9,68.3,NaN,-9.56,-11.06,-11.13,-11.38,-10.38,-11.38,-10.75,-6.5,-1.63,2.19,3.31,A4
12.08.2023 0:25,-11.2,66.7,NaN,-9.56,-10.94,-11.06,-11.25,-11.06,-11.31,-10.63,-6.5,-1.63,2.19,3.31,A4
12.08.2023 0:29,-11.2,66.7,NaN,-9.56,-10.5,-10.63,-10.88,-9.94,-11.06,-10.5,-6.56,-1.63,2.19,3.31,A4
12.08.2023 0:33,-11.5,70.8,NaN,-9.63,-10.63,-10.69,-10.88,-10,-10.94,-10.38,-6.44,-1.63,2.19,3.31,A4
12.08.2023 0:37,-11.5,70.8,NaN,-9.69,-10.75,-10.94,-11.19,-10.25,-11.31,-10.63,-6.5,-1.63,2.19,3.31,A4
12.08.2023 0:41,-11.1,68.9,NaN,-9.69,-10.75,-10.88,-11.13,-10.25,-11.31,-10.63,-6.5,-1.63,2.19,3.31,A4
12.08.2023 0:45,-11.1,68.9,NaN,-9.69,-10.94,-11,-11.25,-10.44,-11.38,-10.75,-6.56,-1.63,2.19,3.31,A4
12.08.2023 0:49,-11.2,68.5,NaN,-9.75,-11.06,-11.13,-11.38,-11.25,-11.44,-10.75,-6.56,-1.63,2.19,3.31,A4
12.08.2023 0:53,-11.2,68.5,NaN,-9.75,-10.94,-11.06,-11.25,-10.5,-11.44,-10.81,-6.63,-1.63,2.19,3.31,A4
12.08.2023 0:57,-11.4,70,NaN,-9.81,-10.88,-10.94,-11.13,-10.31,-11.38,-10.75,-6.63,-1.69,2.19,3.31,A4
12.08.2023 1:01,-11.4,70,NaN,-9.81,-10.94,-11.06,-11.38,-10.5,-11.5,-10.81,-6.63,-1.69,2.19,3.31,A4
12.08.2023 1:05,-11.5,69.6,NaN,-9.88,-10.94,-11.06,-11.31,-11.19,-11.38,-10.69,-6.63,-1.69,2.19,3.31,A4
12.08.2023 1:09,-11.5,69.6,NaN,-9.88,-10.94,-11,-11.19,-10.94,-11.25,-10.56,-6.56,-1.69,2.19,3.31,A4
12.08.2023 1:13,-11.5,71.4,NaN,-9.88,-10.94,-11,-11.19,-10.94,-11.13,-10.5,-6.56,-1.69,2.19,3.31,A4
12.08.2023 1:17,-11.5,71.4,NaN,-9.94,-10.88,-10.94,-11.13,-10.88,-11.19,-10.5,-6.5,-1.69,2.19,3.31,A4
12.08.2023 1:21,-11.4,71.3,NaN,-9.94,-10.69,-10.81,-11,-10.88,-11.13,-10.5,-6.5,-1.63,2.19,3.31,A4
12.08.2023 1:25,-11.4,71.3,NaN,-9.94,-10.19,-10.13,-10.31,-9.5,-10.56,-10.13,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:29,-11.3,71.1,NaN,-9.94,-10,-9.94,-10.19,-9.31,-10.44,-10,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:33,-11.3,71.1,NaN,-9.94,-10.13,-10.13,-10.38,-9.38,-10.5,-10.06,-6.31,-1.63,2.19,3.31,A4
12.08.2023 1:37,-10.7,67.3,NaN,-9.94,-10.56,-10.5,-10.69,-10.5,-10.75,-10.19,-6.31,-1.63,2.19,3.31,A4
12.08.2023 1:42,-10.7,67.3,NaN,-9.88,-10.56,-10.63,-10.81,-10.69,-11,-10.38,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:46,-10.7,69.6,NaN,-9.88,-10.56,-10.63,-10.88,-10.81,-10.94,-10.25,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:50,-10.7,69.6,NaN,-9.88,-10.38,-10.44,-10.69,-9.75,-10.81,-10.25,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:54,-10.8,70.7,NaN,-9.88,-10.56,-10.63,-10.88,-9.94,-10.94,-10.31,-6.38,-1.63,2.19,3.31,A4
12.08.2023 1:58,-10.8,70.7,NaN,-9.88,-10.75,-10.81,-11.06,-10.25,-11.13,-10.5,-6.44,-1.63,2.19,3.31,A4
12.08.2023 2:02,-10.9,71.5,NaN,-9.88,-10.69,-10.81,-11.06,-10.88,-11.19,-10.5,-6.44,-1.63,2.19,3.31,A4
12.08.2023 2:06,-10.9,71.5,NaN,-9.88,-10.69,-10.75,-11,-10.94,-11.31,-10.56,-6.5,-1.63,2.19,3.31,A4
12.08.2023 2:10,-11.2,72.5,NaN,-9.94,-10.69,-10.75,-11,-10.13,-11.13,-10.5,-6.5,-1.63,2.19,3.31,A4
12.08.2023 2:14,-11.2,72.5,NaN,-9.94,-10.63,-10.75,-10.94,-10.75,-11.06,-10.5,-6.5,-1.63,2.19,3.31,A4
12.08.2023 2:18,-11.2,72.7,NaN,-9.94,-10.44,-10.56,-10.88,-10.81,-11,-10.44,-6.44,-1.63,2.19,3.31,A4
12.08.2023 2:22,-11.2,72.7,NaN,-9.94,-10.5,-10.56,-10.75,-10.69,-10.88,-10.25,-6.38,-1.63,2.19,3.31,A4
12.08.2023 2:26,-11.2,72.8,NaN,-9.94,-10.25,-10.31,-10.56,-9.56,-10.63,-10,-6.31,-1.63,2.19,3.31,A4
12.08.2023 2:30,-11.2,72.8,NaN,-9.94,-10,-10.06,-10.31,-9.38,-10.31,-9.75,-6.19,-1.63,2.19,3.31,A4
12.08.2023 2:34,-11,72.6,NaN,-9.88,-10,-10.06,-10.25,-9.25,-10.13,-9.56,-6.13,-1.56,2.19,3.31,A4
12.08.2023 2:38,-11,72.6,NaN,-9.88,-9.88,-9.88,-10.06,-9,-9.94,-9.38,-6,-1.56,2.19,3.31,A4
12.08.2023 2:42,-10.6,71.9,NaN,-9.88,-9.75,-9.75,-9.88,-9.5,-9.75,-9.19,-5.88,-1.5,2.19,3.31,A4
12.08.2023 2:46,-10.6,71.9,NaN,-9.81,-9.75,-9.75,-9.88,-9.44,-9.69,-9.19,-5.81,-1.5,2.19,3.31,A4
12.08.2023 2:50,-10.5,72,NaN,-9.75,-9.38,-9.38,-9.56,-8.44,-9.44,-8.81,-5.69,-1.5,2.19,3.31,A4
12.08.2023 2:54,-10.5,72,NaN,-9.75,-9.25,-9.19,-9.38,-8.19,-9.19,-8.69,-5.56,-1.44,2.19,3.31,A4
12.08.2023 2:58,-10.3,72.8,NaN,-9.69,-9.25,-9.06,-9.31,-8.13,-9.13,-8.63,-5.5,-1.44,2.19,3.31,A4
12.08.2023 3:02,-10.3,72.8,NaN,-9.63,-9.25,-9.13,-9.31,-8.94,-9.13,-8.63,-5.44,-1.38,2.19,3.31,A4
12.08.2023 3:06,-9.9,72.8,NaN,-9.56,-8.88,-8.81,-9,-8.56,-8.94,-8.44,-5.38,-1.38,2.19,3.31,A4
12.08.2023 3:10,-9.9,72.8,NaN,-9.5,-9.13,-8.88,-9.06,-8.75,-9,-8.38,-5.31,-1.31,2.19,3.31,A4
12.08.2023 3:14,-9.7,72.5,NaN,-9.44,-9.06,-8.88,-9.06,-8,-8.88,-8.38,-5.25,-1.31,2.19,3.31,A4
12.08.2023 3:18,-9.7,72.5,NaN,-9.38,-8.94,-8.81,-9,-8.63,-8.88,-8.31,-5.19,-1.31,2.19,3.31,A4
12.08.2023 3:22,-9.7,73.5,NaN,-9.31,-8.81,-8.63,-8.88,-8.44,-8.69,-8.19,-5.13,-1.31,2.19,3.31,A4
12.08.2023 3:26,-9.7,73.5,NaN,-9.25,-8.81,-8.56,-8.81,-7.69,-8.69,-8.13,-5.06,-1.25,2.19,3.31,A4
12.08.2023 3:30,-9.6,73.4,NaN,-9.19,-8.75,-8.5,-8.75,-8.31,-8.56,-8.06,-5,-1.25,2.19,3.31,A4
12.08.2023 3:34,-9.6,73.4,NaN,-9.13,-8.56,-8.38,-8.63,-7.63,-8.56,-8,-5,-1.25,2.19,3.31,A4
12.08.2023 3:38,-9.4,73.9,NaN,-9.06,-8.44,-8.13,-8.44,-7.5,-8.31,-7.81,-4.88,-1.25,2.19,3.31,A4
12.08.2023 3:43,-9.4,73.9,NaN,-9,-8.25,-7.88,-8.25,-7.38,-8.19,-7.69,-4.81,-1.19,2.19,3.31,A4
12.08.2023 3:47,-9.2,73.2,NaN,-8.94,-8.13,-7.75,-8.13,-7.06,-8.13,-7.69,-4.75,-1.19,2.19,3.31,A4
12.08.2023 3:51,-9.2,73.2,NaN,-8.88,-8.13,-7.69,-8.06,-7.88,-8,-7.56,-4.69,-1.19,2.19,3.31,A4
12.08.2023 3:55,-8.9,71.4,NaN,-8.81,-8,-7.63,-8,-7,-7.94,-7.5,-4.69,-1.13,2.19,3.31,A4
12.08.2023 3:59,-8.9,71.4,NaN,-8.75,-8.06,-7.75,-8,-7.25,-7.88,-7.44,-4.63,-1.13,2.19,3.31,A4
12.08.2023 4:03,-8.7,71.6,NaN,-8.63,-7.94,-7.75,-7.88,-6.94,-7.81,-7.38,-4.5,-1.06,2.19,3.31,A4
12.08.2023 4:07,-8.7,71.6,NaN,-8.56,-7.81,-7.63,-7.88,-7.44,-7.75,-7.38,-4.5,-1.06,2.19,3.31,A4
12.08.2023 4:11,-8.6,73.1,NaN,-8.5,-7.88,-7.56,-7.88,-6.75,-7.75,-7.25,-4.5,-1.13,2.19,3.31,A4
12.08.2023 4:15,-8.6,73.1,NaN,-8.44,-7.81,-7.75,-7.81,-6.75,-7.75,-7.25,-4.44,-0.94,2.19,3.31,A4
12.08.2023 4:19,-8.5,73.9,NaN,-8.38,-7.63,-7.5,-7.63,-6.44,-7.5,-7.06,-4.38,-0.94,2.19,3.31,A4
12.08.2023 4:23,-8.5,73.9,NaN,-8.31,-7.69,-7.56,-7.63,-7.25,-7.5,-7,-4.31,-0.81,2.19,3.31,A4
12.08.2023 4:27,-8.3,73.9,NaN,-8.25,-7.44,-7.38,-7.5,-6.31,-7.44,-7,-4.31,-0.88,2.19,3.31,A4
12.08.2023 4:31,-8.3,73.9,NaN,-8.13,-7.44,-7.31,-7.38,-7,-7.31,-6.88,-4.19,-0.81,2.19,3.31,A4
12.08.2023 4:35,-8.2,73.3,NaN,-8.13,-7.5,-7.38,-7.44,-6.25,-7.38,-6.94,-4.25,-0.75,2.19,3.31,A4
12.08.2023 4:39,-8.2,73.3,NaN,-8.06,-7.44,-7.31,-7.38,-7,-7.31,-6.88,-4.13,-0.75,2.19,3.31,A4
12.08.2023 4:43,-8.1,75,NaN,-7.94,-7.38,-7.25,-7.31,-6.19,-7.25,-6.81,-4.13,-0.75,2.19,3.31,A4
12.08.2023 4:47,-8.1,75,NaN,-7.88,-7.25,-7.13,-7.25,-6.06,-7.13,-6.69,-4.13,-0.75,2.19,3.31,A4
12.08.2023 4:51,-8.1,75.8,NaN,-7.81,-7.31,-7.25,-7.31,-6.88,-7.19,-6.75,-4.06,-0.69,2.19,3.31,A4
12.08.2023 4:55,-8.1,75.8,NaN,-7.75,-7.31,-7.25,-7.31,-6.13,-7.19,-6.69,-4.06,-0.69,2.19,3.31,A4
12.08.2023 4:59,-8,76.3,NaN,-7.69,-7.25,-7.13,-7.13,-6.81,-7.06,-6.63,-3.94,-0.69,2.19,3.31,A4
12.08.2023 5:03,-8,76.3,NaN,-7.63,-7.13,-7,-7.06,-6.81,-7,-6.56,-3.94,-0.69,2.19,3.31,A4
12.08.2023 5:07,-7.9,76.5,NaN,-7.56,-7,-6.88,-7,-5.75,-6.94,-6.63,-3.94,-0.69,2.19,3.31,A4
12.08.2023 5:11,-7.9,76.5,NaN,-7.5,-7.06,-6.94,-7.06,-6.13,-6.94,-6.56,-3.94,-0.69,2.19,3.31,A4
12.08.2023 5:15,-7.7,75.9,NaN,-7.44,-7.13,-7,-7.06,-5.81,-7,-6.63,-3.94,-0.63,2.19,3.31,A4
12.08.2023 5:19,-7.7,75.9,NaN,-7.38,-7.31,-7.25,-7.31,-6.25,-7.25,-6.88,-4,-0.69,2.19,3.31,A4
12.08.2023 5:23,-7.7,75.5,NaN,-7.31,-7.38,-7.25,-7.38,-6.19,-7.31,-6.88,-4.06,-0.69,2.19,3.31,A4
12.08.2023 5:27,-7.7,75.5,NaN,-7.31,-7.56,-7.38,-7.69,-7.31,-7.63,-7.19,-4.06,-0.94,2.19,3.31,A4
12.08.2023 5:32,-7.9,75.6,NaN,-7.25,-7.81,-7.56,-7.94,-7.63,-7.94,-7.44,-4.25,-0.94,2.19,3.31,A4
12.08.2023 5:36,-7.9,75.6,NaN,-7.25,-7.81,-7.56,-8,-7.94,-8.06,-7.56,-4.38,-0.94,2.19,3.31,A4
12.08.2023 5:40,-8.1,76.6,NaN,-7.25,-8.19,-8,-8.38,-7.88,-8.38,-7.88,-4.5,-1,2.19,3.31,A4
12.08.2023 5:44,-8.1,76.6,NaN,-7.25,-8.19,-7.94,-8.38,-7.38,-8.5,-8,-4.56,-1,2.19,3.31,A4
12.08.2023 5:48,-8.3,77.2,NaN,-7.25,-8.13,-7.88,-8.31,-8.06,-8.44,-8,-4.63,-1,2.19,3.31,A4
12.08.2023 5:52,-8.3,77.2,NaN,-7.25,-8,-7.69,-8.19,-7.25,-8.31,-7.88,-4.69,-1.06,2.19,3.31,A4
12.08.2023 5:56,-8.5,78.1,NaN,-7.31,-8.06,-7.81,-8.25,-8,-8.44,-7.94,-4.69,-1.06,2.19,3.31,A4
12.08.2023 6:00,-8.5,78.1,NaN,-7.25,-8.06,-7.75,-8.19,-8,-8.38,-8,-4.69,-1.06,2.19,3.31,A4
12.08.2023 6:04,-8.5,77.4,NaN,-7.31,-8.06,-7.81,-8.25,-7.31,-8.31,-7.94,-4.75,-1.06,2.19,3.31,A4
12.08.2023 6:08,-8.5,77.4,NaN,-7.31,-8.13,-7.88,-8.31,-8,-8.38,-8,-4.75,-1.13,2.19,3.31,A4
12.08.2023 6:12,-8.5,78.3,NaN,-7.31,-8.13,-7.88,-8.25,-7.38,-8.31,-7.94,-4.81,-1.13,2.19,3.31,A4
12.08.2023 6:16,-8.5,78.3,NaN,-7.31,-7.75,-7.75,-7.88,-6.94,-7.94,-7.56,-4.69,-0.88,2.19,3.31,A4
12.08.2023 6:20,-8.5,78.8,NaN,-7.31,-7.81,-7.75,-7.94,-6.88,-7.88,-7.44,-4.63,-1,2.19,3.31,A4
12.08.2023 6:24,-8.5,78.8,NaN,-7.31,-7.5,-7.44,-7.5,-7.13,-7.56,-7.19,-4.5,-0.81,2.19,3.31,A4
12.08.2023 6:28,-8.4,79.1,NaN,-7.25,-7.44,-7.38,-7.44,-6.31,-7.44,-7.06,-4.44,-0.81,2.19,3.31,A4
12.08.2023 6:32,-8.4,79.1,NaN,-7.25,-7.38,-7.31,-7.38,-7,-7.31,-6.88,-4.31,-0.81,2.19,3.31,A4
12.08.2023 6:36,-8.1,79.1,NaN,-7.25,-7.25,-7.13,-7.19,-6.06,-7.25,-6.88,-4.31,-0.81,2.19,3.31,A4
12.08.2023 6:40,-8.1,79.1,NaN,-7.19,-7.25,-7.06,-7.19,-5.94,-7.13,-6.75,-4.25,-0.88,2.19,3.31,A4
12.08.2023 6:44,-7.9,78.9,NaN,-7.13,-7.25,-7.06,-7.19,-6.88,-7.13,-6.75,-4.13,-0.75,2.19,3.31,A4
12.08.2023 6:48,-7.9,78.9,NaN,-7.13,-7.25,-7.13,-7.19,-6,-7.13,-6.69,-4.13,-0.81,2.19,3.31,A4
12.08.2023 6:52,-7.9,78.1,NaN,-7.06,-7.25,-7.13,-7.19,-6,-7.06,-6.63,-4.13,-0.75,2.19,3.31,A4
12.08.2023 6:56,-7.9,78.1,NaN,-7.06,-7.13,-7,-7.06,-6.81,-7,-6.63,-4.06,-0.75,2.19,3.31,A4
12.08.2023 7:00,-7.9,78,NaN,-7,-7,-6.88,-7,-5.69,-6.94,-6.56,-4.06,-0.81,2.19,3.31,A4
12.08.2023 7:04,-7.9,78,NaN,-7,-6.94,-6.88,-6.94,-5.69,-6.88,-6.5,-4,-0.81,2.19,3.31,A4
12.08.2023 7:08,-7.7,77.7,NaN,-6.94,-6.94,-6.81,-6.88,-6.69,-6.81,-6.44,-3.94,-0.81,2.19,3.31,A4
12.08.2023 7:12,-7.7,77.7,NaN,-6.88,-7,-6.88,-6.94,-6.81,-6.81,-6.44,-3.88,-0.75,2.19,3.31,A4
12.08.2023 7:17,-7.6,77.6,NaN,-6.88,-6.94,-6.81,-6.88,-5.63,-6.81,-6.44,-3.88,-0.69,2.19,3.31,A4
12.08.2023 7:21,-7.6,77.6,NaN,-6.81,-6.94,-6.81,-6.88,-5.63,-6.75,-6.38,-3.88,-0.81,2.19,3.31,A4
12.08.2023 7:25,-7.6,77.4,NaN,-6.75,-6.88,-6.75,-6.81,-5.63,-6.69,-6.25,-4,-0.69,2.19,3.31,A4
12.08.2023 7:29,-7.6,77.4,NaN,-6.75,-6.88,-6.75,-6.81,-6.31,-6.75,-6.44,-4.25,-0.81,2.19,3.31,A4
12.08.2023 7:33,-7.6,78.1,NaN,-6.69,-6.88,-6.75,-6.75,-5.5,-6.75,-6.38,-4.25,-0.88,2.19,3.31,A4
12.08.2023 7:37,-7.6,78.1,NaN,-6.69,-6.81,-6.75,-6.75,-5.56,-6.69,-6.38,-4.13,-0.81,2.19,3.31,A4
12.08.2023 7:41,-7.5,77.1,NaN,-6.63,-6.81,-6.75,-6.75,-5.56,-6.69,-6.38,-4.06,-0.81,2.25,3.31,A4
12.08.2023 7:45,-7.5,77.1,NaN,-6.63,-6.81,-6.69,-6.75,-6.31,-6.63,-6.25,-4,-0.81,2.19,3.31,A4
12.08.2023 7:49,-7.5,77.5,NaN,-6.56,-6.88,-6.75,-6.81,-5.56,-6.63,-6.25,-4,-0.81,2.19,3.31,A4
12.08.2023 7:53,-7.5,77.5,NaN,-6.56,-6.88,-6.75,-6.88,-6.38,-6.75,-6.31,-3.94,-0.75,2.19,3.31,A4
12.08.2023 7:57,-7.5,78,NaN,-6.5,-6.88,-6.75,-6.81,-5.69,-6.75,-6.38,-4,-0.81,2.19,3.31,A4
12.08.2023 8:01,-7.5,78,NaN,-6.5,-6.81,-6.75,-6.75,-6.31,-6.69,-6.38,-3.94,-0.81,2.19,3.31,A4
12.08.2023 8:05,-7.5,78.4,NaN,-6.44,-6.75,-6.63,-6.69,-6.25,-6.63,-6.31,-3.94,-0.81,2.19,3.31,A4
12.08.2023 8:09,-7.5,78.4,NaN,-6.44,-6.69,-6.56,-6.56,-5.38,-6.5,-6.19,-4,-0.88,2.19,3.31,A4
12.08.2023 8:13,-7.5,78,NaN,-6.44,-6.56,-6.44,-6.5,-6.19,-6.44,-6.19,-3.94,-0.88,2.25,3.31,A4
12.08.2023 8:17,-7.5,78,NaN,-6.38,-6.63,-6.5,-6.56,-5.31,-6.5,-6.19,-3.94,-0.88,2.19,3.31,A4
